,DateTime,Uid,Tweet,Label (Specialist),HashTag
4534,2021-07-03 13:39:59,c76d8ca0ab18,รู้ว่าไม่มีหวังแต่ก็ยังหวังรู้ว่าเค้าไม่ช่วยก็ยังหวังว่าเค้าจะช่วยหรือหมดเวลาของเราแล้วจริงๆ,Level 1,#เครียด #ซึมเศร้า  #เบื่อ #เกลียดตัวเอง
4535,2021-10-31 23:16:25,c86f1a104c1c,ตายไปมันจะเหงาเท่าตอนนี้หรือเปล่า,Level 1,#โรคซึมเศร้า
4537,2021-10-04 17:38:14,c979414a49d2,เหนื่อยเครียดไม่ไหวแล้วไม่อยากทำอะไรเลยอยากรีบๆตายไปซักที,Level 1,#อยากตาย
4538,2021-10-19 4:22:48,c9f1988a08cf,ถ้าเราตายไปเขาคงหมดภาระ,Level 1,#โรคซึมเศร้า #โรคไบโพล่า
4539,2021-10-23 4:16:45,cad875fc8ef7,กี่วันแล้วที่ไม่ได้นอนถ้าวันนี้หลับได้พรุ่งนี้ขอให้เราอย่าตื่นขึ้นมาเลย,Level 1,#โรคซึมเศร้า
4540,2021-10-11 14:17:32,cb2d2341e5a2,เหนื่อยแล้วอยากพักทุกอย่างมันแย่ไปหมดเลยแย่แม้กระชั่งชีวิตเหนื่อยกับทุกสิ่ง,Level 1,#อยากตาย
4542,2021-10-08 11:47:19,cb2d2341e5a5,วันนี้แด๊ดแม่งเจอแต่เรื่องแย่ๆไม่อยากอยู่เลยอยากหายไปถ้ามันจะแย่มากก็ไม่อยากจะอยู่แล้ว,Level 1,#โรคซึมเศร้า #อยากหายไป #อยากตาย #ซึมเศร้าเพื่อนรัก
4543,2021-10-08 11:44:20,cb2d2341e5a6,กำลังหาเหตุผลให้ตัวเองอยากมีชีวิตอยู่,Level 1,#โรคซึมเศร้า #อยากหายไป #อยากตาย #ซึมเศร้าเพื่อนรัก
4544,2021-08-21 17:13:59,cb5bacab41bb,การเป็นคนนี่มันเหนื่อยจริงๆ,Level 1,#โรคซึมเศร้า #อยากตาย
4545,2021-10-28 11:11:03,cbc51fd06a0e,บางทีก็ไม่อยากตื่นจากฝันเพราะโลกความเป็นจริงมันช่างโหดร้าย,Level 1,#โรคซึมเศร้า #โรคเครียด
4546,2021-09-22 19:36:08,cc193d8c42fb,ขณะหายใจยังรู้สึกว่าตนไร้ค่าขอเลือกหายไปดีกว่าอาจจะรู้สึกว่ามีค่ามากกว่าตอนที่ยังหายใจ,Level 1,#โรคซึมเศร้า
4547,2021-10-28 5:50:31,cde177cf39db,ความคิดที่มันโผล่มาตอนนี้คือทนอยู่หรือตายไปดี,Level 1,#โรคซึมเศร้า
4548,2021-10-02 0:22:32,ce92f3648e87,ถ้าตายก็คงไม่ต้องพยายามใช่มั้ย,Level 1,#ผู้หญิงตัวเล็ก #ภูมิแพ้  #โรคซึมเศร้า #เลสเบี้ยน #เลสควีน #หญิงรักหญิง
4549,2021-10-03 15:44:53,ce92f3648e88,อยากจะหลับไปแล้วไม่ตื่นมาอีกเลย,Level 1,#ท้อ #โรคซึมเศร้า
4550,2021-10-12 14:07:50,cee23425737a,ถ้าเราตายทุกคนจะมีความสุข,Level 1,#โรคซึมเศร้า
4551,2021-08-31 18:41:41,cf0745350714,เมื่อไหร่ผมจะถูกปลดปล่อยได้โปรดมาปลดปล่อยผมทีฆ่าผมที,Level 1,#โรคซึมเศร้า
4552,2021-04-04 10:52:36,cf1ec1d8d63f,ถ้าเราไปแล้วจะมีใครขอให้อยู่มั้ยไม่อยากอยู่แล้วนะ,Level 1,#โรคซึมเศร้า
4553,2021-10-30 12:17:11,d02f09f34746,อยากตายจริงๆนะอ้อนวอนอยู่ตลอดอ้อนวอนอยู่ทุกวันแต่เหมือนพระเจ้าจะไม่ฟังคำอ้อนวอนนี้เลยนะ,Level 1,#โรคซึมเศร้า #ซึมเศร้า #ปัญหาครอบครัว
4554,2021-09-29 1:59:37,d03ef56dff65,ฉันก็อยากตายให้มันจบๆไปเลย,Level 1,#ครอบครัวไม่ใช่เซฟโซน #ซึมเศร้าเพื่อนรัก #นรกบนดิน #อยากหายไป #เหนื่อยแล้ว #โรคซึมเศร้า
4555,2021-10-31 6:00:44,d13afc8b5254,อยากตายแล้ว,Level 1,#โรคซึมเศร้า
4556,2021-10-06 22:16:33,d19fc6b3fa34,ความรู้สึกที่อยากตายแต่ตายไม่ได้นี่มัน,Level 1,#โรคซึมเศร้า
4557,2021-09-23 21:21:01,d24e846de71c,อยากหายไปแบบหายไปเลยมันเหนื่อยมันท้อไปหมดทุกสิ่งพยายามที่จะหาความสุขแต่แม่งเหมือนแค่โลกของเรามองไปทางไหนแม่งว่างป่าวไปหมด,Level 1,#โรคซึมเศร้า
4558,2021-10-14 20:29:01,d31dc8d307df,เหนื่อยจนคิดว่าตายไปซะยังดีกว่า,Level 1,#โรคซึมเศร้า
4559,2021-05-30 21:21:42,d376f656552d,รู้สึกไม่ไหวจริงๆแล้วค่ะอยากตายค่ะทำไงดีคะ,Level 1,#โรคซึมเศร้า
4560,2021-09-23 5:25:04,d3ab8f4d3510,คิดมาตลอดเวลาโลกใบนี้ทำไมถึงโหดร้ายกับฉันจังแต่มาวันนี้ได้รู้ความจริงว่าตัวฉันเองมืดดำเกินกว่าจะอยู่บนโลกใบนี้ได้,Level 1,#โรคซึมเศร้า
4561,2021-09-27 9:51:24,d48722b9a675,มันเหนื่อยเกินที่จะอยู่,Level 1,#อยากตาย
4562,2021-09-23 16:29:13,d6140729ec10,ถ้าเราตายไปจะมีใครเสียใจกับการจากไปของเราไหม,Level 1,#โรคซึมเศร้า
4564,2021-04-05 5:06:12,d77088c38acb,ยังหาเหตุผลที่ทำให้ควรมีชีวิตต่อไม่ได้เลย,Level 1,#โรคซึมเศร้า
4565,2021-09-16 23:52:35,d7e42975f83b,หรือความสุขที่แท้จริงคือการตาย,Level 1,#โรคซึมเศร้า
4566,2021-09-16 23:51:13,d7e42975f83b,เราเหนื่อยแล้วจริงๆพอแล้วไม่เอาแล้วมีชีวิตอยู่ไม่ดีสักนิด,Level 1,#โรคซึมเศร้า
4567,2021-07-13 11:02:21,d7fefa087a34,มึงกูอยากตาย,Level 1,#โรคซึมเศร้า #อยากตาย
4568,2021-07-13 7:50:25,d7fefa087a34,ผมไม่อยากอยู่แล้วอ่ะผมตายได้ยัง,Level 1,#โรคซึมเศร้า #เบื่อโลก
4569,2021-07-13 11:02:21,d7fefa087a34,ไม่อยากมีชีวิตอยู่แล้วเหนื่อยแล้วไม่ไหวกับทุกสิ่งแล้ว,Level 1,#โรคซึมเศร้า #อยากตาย
4570,2021-10-13 3:17:23,d928dd17a14e,ไม่ขอตื่นมาอีกแล้วได้มั้ย,Level 1,#โรคซึมเศร้า
4573,2021-10-29 15:38:13,dabe5d5abcc7,ถ้าจะทำให้ผมตายทำไมไม่ทำให้ตายไปเลยจะให้ผมมาทรมานอยู่แบบนี้ทำไม,Level 1,#โรคซึมเศร้า
4574,2021-11-03 4:11:59,118af2042247,เมื่อไหร่จะตาย,Level 1,#โรคซึมเศร้า
4575,2021-09-25 14:15:15,db1a6184eebf,ตอนเด็กคิดว่าความตายมันน่ากลัวพอโตมากลับโหยหาความตาย,Level 1,#โรคซึมเศร้า
4576,2021-09-25 14:13:11,db1a6184eebf,อยากอยู่ในห้องวนเวียนแบบนี้แหละไม่อยากดิ้นลนอะไรแล้วเหนื่อยเบื่อตอนนี้พร้อมตายมากก,Level 1,#โรคซึมเศร้า
4577,2021-10-30 16:20:09,db780330b34d,ถ้าการตายไปแล้วมันไม่รู้สึกอะไรอีกแล้วก็ดีสิเราจะขอภาวนาให้ตัวเองตายตอนนี้เลย,Level 1,#โรคซึมเศร้า
